Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
549,2023-08-04,CUST549,Female,50.0,beauty,2.0075967444543434,52.90166357439758,103.62444460470712
550,2023-12-07,CUST550,Male,40.0,clothing,2.7913128803159095,282.7091591395227,897.5066485023361
551,2023-07-14,CUST551,MALE,45.0,ELECTRONICS,3.2330300281551607,307.34301054242053,912.6449888554429
552,2023-12-13,CUST552,female,49.0,Electronics,2.790755140736787,24.58387223107524,70.99192072663635
553,2023-03-31,CUST553,MALE,24.0,CLOTHING,4.11840078372861,286.6756812721722,1140.764618468623
554,2023-11-12,CUST554,female,46.0,BEAUTY,2.7789326952004196,48.67388795858504,141.2982625897795
555,2023-10-19,CUST555,male,25.0,Beauty,0.9781278058784421,318.8105490321099,313.69115132736954
556,2023-06-04,CUST556,Female,18.0,electronics,0.9941062726817107,45.43221076877824,49.6335412859397
557,2023-07-27,CUST557,Female ,20.0,Beauty,3.2059508098142704,28.108723113014516,90.22408563000198
558,2023-10-08,CUST558,Female ,41.0,clothing,1.095745927875256,27.481454186619974,23.15628449916116
559,2023-01-01,CUST559,Female ,40.0,CLOTHING,4.336956438134749,322.83431280143753,1110.9078216903947
560,2023-06-05,CUST560,Female ,25.0,electronics,1.0947158813746412,53.45621727008366,45.32810528423198
561,2023-05-27,CUST561,Female ,64.0,Clothing,3.7966406612897017,453.76970060931524,1882.905731653423
562,2023-04-18,CUST562,MALE,54.0,electronics,1.8646513999297902,24.539129895411445,49.16995219055708
563,2023-08-09,CUST563,Male,20.0,CLOTHING,2.066900165037284,30.931116583696127,55.01194443830771
564,2023-10-24,CUST564,Male ,50.0,Electronics,1.9705466252376613,50.514560185368374,
565,2023-11-07,CUST565,Female,45.0,Beauty,2.021007850953785,28.785373083647773,60.514725776584825
566,2023-12-02,CUST566,Female ,64.0,clothing,0.9180426475533994,29.149852775727613,27.018050682364716
567,2023-06-14,CUST567,female,25.0,Clothing ,3.283922552766459,288.893343705949,892.3923370048589
568,2023-08-27,CUST568,female,51.0,ELECTRONICS,0.954499507994646,307.2514332820684,291.0939624661063
569,2023-08-15,CUST569,Male,52.0,ELECTRONICS,3.8197032692750534,46.968495099191585,199.23922332063944
570,2023-08-15,CUST570,MALE,49.0,Clothing,1.0096714644036808,547.5691546474587,546.3149391766343
571,2023-12-12,CUST571,Female,41.0,Electronics,0.9141728766147512,54.40837871941312,49.547493952513506
572,2023-04-20,CUST572,MALE,31.0,Clothing,3.9271527585167383,483.18660077292304,2168.010282737762
573,2023-09-19,CUST573,Male ,49.0,Beauty,2.107600580931598,28.931263930289525,60.82107325421752
574,2023-08-31,CUST574,female,63.0,Electronics ,1.9411214477569032,24.235065384724088,54.154510182018655
575,2023-03-28,CUST575,Male,60.0,CLOTHING,2.019030080219454,50.33952032389174,104.90728502792639
576,2023-12-04,CUST576,Female,33.0,Beauty ,3.28330859828868,52.35889825485876,139.4667446645981
577,2023-02-13,CUST577,Male,21.0,Beauty,4.142767542888811,527.5650585151379,2043.3131539452525
578,2023-05-26,CUST578,Female,54.0,Clothing ,3.642683249344557,27.462815787685308,108.96052482257038
579,2023-09-21,CUST579,female,38.0,electronics,1.0849297399694344,30.829977250956013,30.995045236906556
580,2023-12-06,CUST580,female,31.0,clothing,2.915246459766733,484.2668770851677,1557.096505659904
581,2023-11-21,CUST581,Female,48.0,Beauty,2.0691118109783595,28.180378391468622,65.47118174606875
582,2023-11-14,CUST582,Male,35.0,Clothing,3.14841328058179,284.6984269273768,962.0874098991463
583,2023-06-21,CUST583,Female,24.0,electronics,4.135670575634746,24.861909338304393,104.994595670838
584,2023-02-17,CUST584,Female ,27.0,Beauty,4.002958329025745,50.51358316358069,193.75615764176632
585,2023-05-01,CUST585,female,24.0,Clothing ,1.048586914850582,22.904412350206826,23.909655021959118
586,2023-12-11,CUST586,Male,50.0,Electronics ,1.0520690325297493,53.450982767486785,46.782624558495876
587,2023-06-08,CUST587,Female,40.0,Beauty,3.729551307861799,310.1879007937565,1232.0524278302885
588,2023-04-26,CUST588,male,38.0,Electronics,2.011211087348397,27.775555926153377,60.2135486331899
589,2023-04-12,CUST589,FEMALE,36.0,Beauty ,2.0835114755619544,452.6813980354526,1024.1388723511068
590,2023-03-17,CUST590,Male ,36.0,Clothing,2.77570168491161,293.9614238730417,872.7925422094702
591,2023-01-13,CUST591,MALE,53.0,ELECTRONICS,4.34428614025285,26.690837770626498,90.56002236541619
592,2023-01-24,CUST592,FEMALE,46.0,BEAUTY,3.858927896777393,495.25450177749303,2075.3430519245585
593,2023-05-06,CUST593,MALE,35.0,ELECTRONICS,1.940919537041676,30.851815568512265,59.837316044546725
594,2023-09-01,CUST594,Female,19.0,Electronics,1.8299356056693739,286.40614715191555,583.2502241986715
595,2023-11-09,CUST595,female,18.0,CLOTHING,4.028701034980387,460.9697029799509,2165.392866729918
596,2023-02-07,CUST596,Female,64.0,Electronics,0.9923795670531684,275.16353351940666,325.10894703433047
597,2023-08-22,CUST597,Male,22.0,Beauty,3.744073449772588,305.1633461541145,1143.966820001254
598,2023-08-01,CUST598,male,37.0,beauty,3.7019222331715,28.629914861507814,124.01332138487204
599,2023-11-19,CUST599,Female,28.0,beauty,1.9638068903357169,52.648111719523804,107.75444022967406
600,2023-10-22,CUST600,Female ,59.0,Beauty,2.0597974399501275,544.9778712062155,963.457021199793
601,2023-04-10,CUST601,male,19.0,Clothing ,1.0148094754195827,28.00965263192511,29.852714903984204
602,2023-12-23,CUST602,Female,20.0,Electronics,0.9577871607379541,320.6615429702008,294.31971193071865
603,2023-07-16,CUST603,Female,,Clothing ,2.762870868884196,32.52868929374178,84.29206976597759
604,2023-09-11,CUST604,FEMALE,29.0,Electronics,4.273189390492136,48.82026639409281,182.57267538859517
605,2023-07-24,CUST605,Male ,37.0,Electronics ,1.9758945424855399,500.2681783132901,996.8716210566292
606,2023-05-05,CUST606,MALE,22.0,ELECTRONICS,1.0953518440797376,47.521865804823584,45.42121549596389
607,2023-03-17,CUST607,Male ,54.0,Clothing,2.943455055547437,24.517744770374435,76.59246416982992
608,2023-12-02,CUST608,female,55.0,ELECTRONICS,3.29677176263308,479.5503449756945,1577.785010929
609,2023-12-19,CUST609,Female,47.0,Clothing,2.1671013774508805,50.57466715180915,91.25524647788306
610,2023-01-03,CUST610,Female,26.0,beauty,1.9309413218069416,322.6409686834996,632.5885482757602
611,2023-02-24,CUST611,Male,51.0,beauty,2.7222040340220857,527.5775002023125,1482.0295746169481
612,2023-08-06,CUST612,Female,61.0,electronics,,486.0495218009522,488.8089030745179
613,2023-04-23,CUST613,Female ,52.0,Clothing,3.26319549502083,31.18645842809227,92.01278700438499
614,2023-04-01,,Female ,39.0,,4.046333856490808,280.38768373963717,1243.7196948413175
615,2023-12-23,CUST615,Female ,61.0,CLOTHING,3.837864132911035,25.315909952630484,93.4296172906961
616,2023-09-23,CUST616,MALE,41.0,Clothing,1.9453208189889237,47.24781874511308,90.89566836556668
617,2023-08-26,CUST617,male,34.0,Electronics,1.065405500504367,28.440041038267804,31.677348398136036
618,2023-01-26,CUST618,Female ,27.0,beauty,1.0433114145956242,53.26982576127445,
619,2023-10-13,CUST619,MALE,47.0,Electronics,3.6321144449174683,23.207366238674318,91.12902372730659
620,2023-05-08,CUST620,Male ,63.0,Electronics ,2.8817959854690725,22.781013069396046,70.70331311825038
621,2023-03-04,CUST621,Female,40.0,Beauty,1.987851459246037,532.2390113970724,1020.6727694384394
622,2023-08-22,CUST622,Female ,49.0,Beauty ,3.128899403018068,23.15927934807642,70.6263931803016
623,2023-03-10,CUST623,Male,34.0,Clothing ,3.0157991477121806,54.36439300060378,163.00905365558714
624,2023-08-26,CUST624,Female,34.0,Beauty,2.764416053243697,283.8509782109312,943.5253745368801
625,2023-12-08,CUST625,Male ,31.0,Clothing,0.9064247395073723,303.17870724012835,302.0412874475126
626,2023-09-29,CUST626,Female ,26.0,CLOTHING,3.8367358696921965,475.2564075527082,2145.779299976438
627,2023-10-14,CUST627,Male ,57.0,Clothing ,1.0239211134198765,53.02308803772999,46.68596175186439
628,2023-11-01,CUST628,female,19.0,BEAUTY,3.9136456293830113,54.504711387765546,188.52763699511144
629,2023-06-12,CUST629,MALE,62.0,Electronics,2.1989414329974974,23.002470255059944,47.746481411744824
630,2023-08-15,CUST630,Male ,42.0,CLOTHING,1.910331529185103,53.398195035911776,102.200234559819
631,2023-11-10,CUST631,Male ,56.0,ELECTRONICS,2.8131990527812896,30.97163797188554,94.17041926582965
632,2023-09-16,CUST632,Female ,26.0,Electronics,4.106288895013812,25.642086114488606,105.59647580147163
633,2023-08-07,CUST633,MALE,39.0,Beauty,4.250468061633965,27.52576566349075,125.53535187939413
634,2023-10-08,CUST634,Male,60.0,Electronics,3.9204179898873823,496.07913244174927,2190.4458541345507
635,2023-08-17,CUST635,female,63.0,Electronics ,2.9718560719577205,270.24597190024787,824.0923738633718
636,2023-03-23,CUST636,FEMALE,21.0,Beauty,2.906608914905986,531.0275530982173,1455.854371557844
637,2023-09-01,CUST637,male,43.0,clothing,1.9905370283183421,314.9097504494315,616.6669954685141
638,2023-08-19,CUST638,Male,46.0,electronics,0.9849698854624703,450.48974268859297,549.3873878486158
639,2023-05-13,CUST639,Female,62.0,Beauty,4.003578879341818,54.99760458228853,194.7893107491901
640,2023-05-07,CUST640,Female ,51.0,Electronics ,3.9389180053938526,32.51441419427962,125.57156669819378
641,2023-11-23,CUST641,Female ,40.0,Electronics ,0.9610475482291736,323.3258696618011,280.02876476455896
642,2023-05-22,CUST642,FEMALE,54.0,Clothing,4.076563374555569,24.30174166072697,107.99513473011484
643,2023-09-24,CUST643,Female ,28.0,Electronics,2.903785265735882,30.734242727770138,81.36433272527417
644,2023-09-06,CUST644,Male,23.0,Beauty,2.810026441049689,23.16075729799738,76.39845960468071
645,2023-11-17,CUST645,FEMALE,35.0,ELECTRONICS,4.117868313044908,30.751550215051736,117.58077601711884
646,2023-05-03,CUST646,MALE,38.0,Clothing,2.9279692546948213,28.022200956463315,83.13167022988812
647,2023-05-21,CUST647,Male,59.0,clothing,2.9549494710561324,491.40615352689315,1627.9214189134425
648,2023-08-14,CUST648,Male,53.0,Beauty,3.724301287502192,319.6927632892723,1162.4491776106115
649,2023-02-09,CUST649,Female,58.0,Clothing,2.054257050264067,270.5253985593057,590.0574461442558
650,2024-01-01,CUST650,MALE,55.0,electronics,0.9602315058500912,27.445820535080095,27.228388449381782
651,2023-05-27,CUST651,Male ,51.0,Clothing,3.150370908524642,49.20785969268176,162.934398457816
652,2023-05-01,CUST652,Female,34.0,beauty,2.1798786878779324,50.059716391354435,101.83165237399028
653,2023-05-20,CUST653,male,54.0,Clothing,3.160630091044893,23.72452753838567,67.97980143495265
654,2023-06-21,CUST654,Male ,42.0,Clothing,3.1018042749811974,27.121507336158405,67.772978353161
655,2023-06-13,CUST655,FEMALE,55.0,CLOTHING,1.08579877398712,463.97988980849306,464.2001033398579
656,2023-10-04,CUST656,male,29.0,Beauty,2.849453838719219,28.340553444856848,83.71645688933339
657,2023-02-11,CUST657,MALE,40.0,clothing,0.9879668501458883,136.8398521073056,25.39910641683981
658,2023-03-12,CUST658,Male,59.0,Clothing,1.0348031503147919,23.927789916978824,22.938152452030554
659,2023-03-19,CUST659,Female,39.0,Electronics,,32.85215901185219,31.830286323643946
660,2023-04-29,CUST660,Female,38.0,,1.9466776715788845,485.1595646966841,996.0237186347115
661,2023-07-16,CUST661,FEMALE,44.0,CLOTHING,4.345436285250727,25.471021637027302,93.79596035187127
662,2023-12-22,CUST662,MALE,48.0,Beauty,2.0891735840484262,486.19576548715924,987.2052295020699
663,2023-03-20,CUST663,Male,23.0,Clothing ,3.9828559474435448,278.0354135330399,1278.3668157548173
664,2023-12-28,CUST664,FEMALE,,Clothing,4.178520170939758,524.6598616398544,2112.0172777639905
665,2023-04-20,CUST665,Male,57.0,clothing,0.9081189056624718,53.7148028548871,46.97985645781995
666,2023-02-02,CUST666,MALE,51.0,electronics,3.0862859537946976,50.102856248341844,152.71274424461103
667,2023-08-01,CUST667,female,29.0,Electronics,0.9850719783190626,525.520388125596,468.0842570050502
668,2023-07-28,CUST668,Female ,62.0,Electronics ,3.1888239743337574,51.86559570481772,155.34649876963127
669,2023-06-19,CUST669,Male,24.0,Beauty ,4.101657754326094,285.4652893625582,1091.6768036201722
670,2023-10-05,CUST670,Male,27.0,Beauty ,1.0275716081784536,28.61171165926221,27.010589025023243
671,2023-08-27,CUST671,Male ,62.0,Electronics,2.9033562565673505,50.21563349198277,157.97234656855167
672,2023-08-01,CUST672,Female,34.0,Beauty,2.0774836455589227,54.869775015472044,103.37997655974847
673,2023-02-01,CUST673,Female,43.0,Clothing,2.9526682327518,523.4151483128902,1571.1937639246028
674,2023-04-16,CUST674,FEMALE,38.0,Clothing ,0.922482596850586,291.8248134710949,295.1025800140382
675,2023-08-04,CUST675,FEMALE,45.0,Clothing ,2.1184237349208557,32.15686785423529,65.58638016084278
676,2023-07-19,CUST676,Male,63.0,ELECTRONICS,,473.7785103452886,1485.091366303185
677,2023-10-27,CUST677,Female ,19.0,Beauty,2.971926816541922,462.2016803204865,1480.8382411218201
678,2023-12-23,CUST678,Female ,60.0,electronics,3.2930038291596437,286.84886114377383,873.7530184186123
679,2023-01-11,CUST679,female,18.0,beauty,2.994793411051578,32.320482449719805,84.29024711802525
680,2023-10-22,CUST680,Female,53.0,Clothing ,3.066535455679616,281.2933029267259,815.0615978403778
681,2023-07-14,CUST681,Female,43.0,Electronics,2.115061989072882,30.51596450747639,62.564337873702065
682,2023-09-02,CUST682,Male,46.0,Beauty,4.01382888683778,297.572627932181,1237.6446282971451
683,2023-01-04,CUST683,MALE,38.0,Beauty ,2.044336937512557,460.96762708917475,1026.7672268896802
684,2023-06-30,CUST684,Female ,28.0,Clothing ,1.97798436052798,514.1044891124781,955.0766835442416
685,2023-06-02,CUST685,Male,57.0,ELECTRONICS,2.152996578434644,26.25222598793432,46.98671426987651
686,2023-07-19,CUST686,Female ,28.0,Electronics,3.66682204181424,53.625993353905386,184.61316908312955
687,2023-08-03,CUST687,female,53.0,Electronics ,1.0539457092776128,313.7067841825624,273.42645879305
688,2023-10-03,CUST688,MALE,56.0,CLOTHING,3.7066512294637612,22.954862685006244,98.0164729238873
689,2023-10-07,CUST689,Male,57.0,Electronics ,1.9465624724447865,49.686645488366445,106.75734901810578
690,2023-11-05,CUST690,FEMALE,52.0,Clothing,2.77737259377296,309.0407327040144,867.1468220669838
691,2023-04-23,CUST691,Female ,51.0,CLOTHING,2.9089629628637503,30.948658686255882,88.1087263124353
692,2023-09-07,CUST692,Female,64.0,Clothing ,2.160597895827269,53.36231719736164,92.60082423130301
693,2023-04-23,CUST693,Male,41.0,BEAUTY,3.0290234845979533,547.1999527760349,
694,2023-05-20,CUST694,FEMALE,39.0,Electronics,1.9275690422052076,24.717796291435103,45.77561763785158
695,2023-08-12,CUST695,FEMALE,22.0,electronics,3.02049931784479,47.86674135428532,139.8319676283132
696,2023-09-06,CUST696,Female,50.0,Clothing ,3.792859498491064,49.43656541657395,216.4758121675133
697,2023-01-15,CUST697,Male,53.0,clothing,0.9908196663476101,510.82190962392025,492.4956769383011
698,2023-07-19,CUST698,female,64.0,,0.9224592480087928,306.66169577373864,328.1008999604059
699,2023-06-22,CUST699,FEMALE,37.0,clothing,3.7024625510907754,30.348113479015954,122.23244148270683
700,2023-12-09,CUST700,MALE,36.0,Electronics ,3.6121702616843283,469.9990595747038,
701,2023-12-14,CUST701,female,52.0,Beauty ,1.852827129458138,,59.15881775843816
702,2023-07-27,CUST702,Female ,60.0,Clothing,2.0579343314073455,318.01240832597415,592.4808076794178
703,2023-03-26,CUST703,Male ,34.0,electronics,1.9917622865386106,48.548091955348696,98.97294052868655
704,2023-08-28,CUST704,Female,62.0,Clothing,2.740955713691722,32.56727926551266,82.13204896294552
705,2023-03-07,CUST705,male,60.0,ELECTRONICS,2.128295948143814,25.794743400554875,48.729640602546276
706,2023-11-15,CUST706,Male ,51.0,electronics,3.7715349433008876,27.065612425593276,105.07682949535334
707,2023-10-01,CUST707,Female,26.0,Clothing,0.9152591588371632,473.4592782864876,510.3783705033297
708,2023-01-14,CUST708,Female,43.0,BEAUTY,3.121029193943853,326.27056938375506,964.7870043019558
709,2023-07-21,CUST709,FEMALE,19.0,Electronics ,2.034638464406799,476.06682873767465,937.8050356112362
710,2023-10-31,CUST710,Female,26.0,electronics,3.0429390919191284,465.48196526246454,1465.9285178504585
711,2023-10-16,CUST711,male,26.0,ELECTRONICS,3.2937943348131946,544.6968688199066,1542.7409677396133
712,2023-12-06,CUST712,female,,beauty,2.018428958758776,23.946051889392113,48.02221809049117
713,2023-01-14,CUST713,Male,34.0,Beauty,2.908936431570738,23.38042418972072,70.42529230668919
714,2023-02-12,CUST714,Female,18.0,CLOTHING,0.992568455623614,512.882736314191,508.3287544030237
715,2023-11-26,CUST715,Female,42.0,Beauty,4.157564036551388,24.189068015316924,103.30586887154543
716,2023-08-08,CUST716,female,60.0,Clothing,4.035685468056122,277.89784318975074,1109.277240377469
717,2023-03-11,CUST717,Male,57.0,Clothing ,0.93841281631068,532.6105617999988,471.37081137888936
718,2023-08-25,CUST718,Female,59.0,Beauty ,2.8451256459739356,24.349230581851515,72.95725053208336
719,2023-04-04,CUST719,Female,42.0,Clothing ,1.891348153091131,30.337613170228327,56.01721083397336
720,2023-01-26,CUST720,female,56.0,Beauty ,2.8136772678017214,470.32493267279733,1575.2158063191232
721,2023-05-14,CUST721,female,52.0,Clothing,1.0521758770574463,482.2176191477191,510.5933656856393
722,2023-07-14,CUST722,MALE,20.0,BEAUTY,3.2486028878564612,288.0476543090217,812.2482061813969
723,2023-06-17,CUST723,FEMALE,54.0,Beauty,4.235277081586481,50.247781120854654,182.78357631321902
724,2023-04-19,CUST724,MALE,61.0,Clothing ,3.292130066212959,50.229797914217635,158.19618440409957
725,2023-08-21,CUST725,male,61.0,ELECTRONICS,1.0267543288926722,290.74709563196586,292.1682579224364
726,2023-06-17,CUST726,Male,47.0,Clothing ,4.088405258837207,292.71077840330287,1158.1900923370117
727,2023-06-22,CUST727,MALE,55.0,,2.9464098688173657,323.78610887664826,
728,2023-07-14,CUST728,Male,51.0,Electronics,3.215847991959249,46.959267776679646,163.30092881176128
729,2023-05-23,CUST729,Male ,29.0,clothing,4.22945655220619,307.99298076444603,1270.3824676481995
730,2023-08-04,CUST730,Female,36.0,clothing,1.870790232339215,24.116912917755062,53.857718449894385
731,2023-05-10,CUST731,Male,54.0,CLOTHING,3.743560994168757,475.56809124684446,2075.0888719919753
732,2023-02-11,CUST732,MALE,61.0,electronics,2.1231364388522027,515.6635476222849,1058.3542332609134
733,2023-08-29,CUST733,MALE,34.0,Beauty ,1.0412368569316082,,32.684912767994334
734,2023-01-10,CUST734,FEMALE,27.0,Clothing,0.9117660272843688,32.95577278047042,28.728247534012528
735,2023-10-04,CUST735,Female,64.0,Clothing,3.9655580384231968,534.623390080219,1987.1945358924766
736,2023-01-27,CUST736,Male,29.0,Clothing,3.938630204338956,22.810615017356042,91.24723244232918
737,2023-06-29,CUST737,FEMALE,33.0,CLOTHING,0.9581098470450962,46.421131228338886,46.54939381926313
738,2023-04-25,CUST738,male,41.0,Clothing ,1.830929285514631,54.10004701546115,90.0196613655206
739,2023-11-29,CUST739,Male,36.0,beauty,0.9715964597387743,22.910728139475502,25.91236765925608
740,2023-02-05,CUST740,Female,25.0,BEAUTY,4.051700538370758,52.83790948055713,194.37084985840838
741,2023-11-30,CUST741,MALE,48.0,CLOTHING,0.9675938931093974,309.5862521576751,323.90203774290995
742,2023-01-21,CUST742,Female ,38.0,Electronics,4.263420588512892,548.7331723662446,2083.2231125546064
743,2023-01-16,CUST743,Female ,34.0,Beauty ,3.7206662110555078,529.9829641633986,2035.8838902363204
744,2023-05-07,CUST744,Male,40.0,Electronics,1.0866953996446798,23.32637515099639,22.85958818549289
745,2023-04-13,CUST745,male,54.0,Beauty,2.0060554154056596,,100.74189527084559
746,2023-01-11,CUST746,Female,33.0,CLOTHING,2.88269944027477,,83.68270455694912
747,2023-11-15,CUST747,male,23.0,Beauty,1.039919369007793,155.82897379221342,31.695709923566135
748,2023-03-20,CUST748,Male,25.0,,2.9248520586940296,52.2888331275024,152.77306771778612
749,2023-05-03,CUST749,Male,42.0,beauty,0.9376322643372066,28.825228593214828,28.7930683426654
750,2023-03-06,CUST750,Female,35.0,clothing,2.8311732110081897,23.7981698288744,79.11750880834254
751,2023-08-31,CUST751,FEMALE,42.0,Clothing,1.9267821646385137,25.671622835705314,53.50262175656636
752,2023-12-09,CUST752,MALE,29.0,Clothing,2.145953616083206,47.26423328964981,108.72420684806552
753,2023-02-28,CUST753,FEMALE,32.0,Clothing,0.930566127849795,31.7369304671185,31.257476140658078
754,2023-10-16,CUST754,Female,43.0,ELECTRONICS,3.723989100743905,24.430052103151105,102.94451386756766
755,2023-04-22,CUST755,Female,58.0,Clothing,2.733820389300418,26.04590505843241,80.12356535151403
756,2023-08-27,CUST756,FEMALE,62.0,Electronics,3.8568074047225034,275.6717280465928,1165.2347407148607
757,2023-12-25,CUST757,Female ,43.0,ELECTRONICS,4.365231314098438,316.8787273765075,1082.1483678231825
758,2023-05-12,CUST758,Male ,64.0,clothing,4.264011924666125,23.606755833929313,101.8824325446825
759,2023-07-08,CUST759,Male,49.0,Electronics,2.1597740859134396,50.33224991199431,97.69111169280971
760,2023-03-27,CUST760,Male,27.0,Beauty,1.097409996917958,479.83399971629285,497.76513444097156
761,2023-11-07,CUST761,Female ,33.0,Clothing ,0.9386453640256398,502.72088275396067,479.00829596762907
762,2023-11-07,CUST762,Female ,24.0,Electronics,1.9966895368365907,23.516061826327668,47.794830671159374
763,2023-02-28,CUST763,Male,34.0,Clothing,2.167639023722708,27.130610858451426,47.22201675088802
764,2023-03-25,CUST764,female,40.0,clothing,1.0676122326319344,27.098206383606993,26.246157863495647
765,2023-06-09,CUST765,Male,43.0,Clothing ,4.353338272811715,53.973689892231704,193.19977381060852
766,2023-02-25,CUST766,MALE,38.0,electronics,3.2268242795607085,297.1135655104142,921.4711018925674
767,2023-10-24,CUST767,male,39.0,Beauty ,2.8033508170419386,27.154315331074784,75.3859914239308
768,2023-01-14,CUST768,Female ,24.0,Beauty ,3.1659604561202577,25.843420470959327,69.44729658887324
769,2023-06-09,CUST769,Female,31.0,Electronics,4.183420300705979,32.56319961606801,116.81936252337495
770,2023-10-22,CUST770,Male,32.0,clothing,0.9760673848439497,46.93036948110103,51.56002075943488
771,2023-12-13,CUST771,Male,24.0,ELECTRONICS,1.8833680528774894,26.77511539644874,52.14975309112272
772,2023-07-12,CUST772,Male,26.0,ELECTRONICS,0.9108433577175912,32.3548314729067,27.10374221929144
773,2023-07-23,CUST773,Male ,25.0,Electronics,3.7815022721679687,467.0660581274848,1971.3285881758827
774,2023-04-12,CUST774,Female,40.0,Clothing,1.8618291408578602,23.38182388913685,45.102131351064536
775,2023-02-08,CUST775,Female ,46.0,Electronics,3.7890472663250274,23.702823244341655,95.09436599197193
776,2023-10-31,CUST776,Male,35.0,Clothing,2.980648897869517,32.36890822021508,95.9589664458953
777,2023-12-20,,MALE,48.0,electronics,2.8155831311646047,54.94854815126031,162.43002406966895
778,2023-11-18,CUST778,FEMALE,47.0,Beauty,3.8442734127378717,22.88546534968247,93.20235209499161
779,2023-05-05,CUST779,Female,56.0,Electronics ,2.129420263150486,523.1066941932203,925.9478312478766
780,2023-02-22,CUST780,male,52.0,electronics,2.1603263089752827,23.188844366361383,51.7672519567011
781,2023-12-23,CUST781,MALE,35.0,BEAUTY,0.948962317596807,536.408566001648,516.6878528657311
782,2023-06-04,CUST782,male,59.0,Clothing,2.948187772891642,303.48363328201634,961.5578012388011
783,2023-12-17,CUST783,Female,56.0,CLOTHING,0.9085663790820988,290.9212587807592,276.5908982559639
784,2023-11-04,CUST784,Female,34.0,Electronics,0.9137167308335374,548.5556426921095,520.9093351310495
785,2023-03-03,CUST785,FEMALE,31.0,beauty,4.251199116678972,52.91685621112101,201.85997947658225
786,2023-10-17,CUST786,Male,48.0,Clothing,4.215193170759919,23.555211569397844,103.77321158765938
787,2023-01-22,CUST787,male,41.0,electronics,0.9217470717890016,24.0420455898352,26.652524951076522
788,2023-06-27,CUST788,FEMALE,52.0,Beauty ,3.0017141203246975,280.90541771994435,943.4771731369225
789,2023-09-30,CUST789,female,61.0,Clothing ,4.014576009116027,518.3408462839255,1886.6241232584016
790,2023-08-08,CUST790,male,62.0,CLOTHING,1.080896074601817,26.562863826393603,25.529861667936203
791,2023-12-05,CUST791,FEMALE,51.0,BEAUTY,0.9105561964797146,23.968787965945992,25.986905509981074
792,2023-07-09,CUST792,Female,20.0,Beauty,1.019752928111007,54.59147042727233,53.00090479456052
793,2023-02-05,CUST793,male,54.0,BEAUTY,0.923909413084391,28.57752480714205,29.539001511401118
794,2023-09-17,CUST794,FEMALE,60.0,Beauty,1.042560827540915,274.3900844676917,302.74694648605873
795,2023-11-28,CUST795,Male,57.0,,0.9422474549094023,314.9945848681871,325.23331424508166
796,2023-06-24,CUST796,Male,43.0,BEAUTY,4.111385485215745,32.8723429097027,124.20448861094553
797,2023-01-07,CUST797,Male,40.0,CLOTHING,2.8665495799171814,27.408348962995987,70.95144443375324
798,2023-08-04,CUST798,Male ,61.0,clothing,0.9397086723641792,53.26098392408386,49.245314573955376
799,2023-09-08,CUST799,Male ,56.0,ELECTRONICS,2.0018680247062526,45.69442132744063,96.8717906792262
800,2023-02-24,CUST800,Male,32.0,CLOTHING,3.8251207616330527,303.9519497255038,1283.176459940797
801,2023-08-10,CUST801,Male,21.0,CLOTHING,4.140437393254396,46.75847847779591,212.7968499364031
802,2023-07-05,CUST802,Female,46.0,beauty,0.9146254412232975,27.610793002316644,27.146723111922054
803,2023-11-22,CUST803,Male,39.0,Clothing,4.1021645565334515,24.038597767855727,109.9422190667624
804,2023-08-24,CUST804,Male,42.0,Electronics,1.0156698575279675,29.970689339217873,29.564554417087223
805,2023-12-29,CUST805,FEMALE,30.0,BEAUTY,3.10996214490505,467.7016267945762,1633.6993272208874
806,2023-03-20,CUST806,female,35.0,Beauty ,2.983412095995109,326.50573048863384,830.1448861751854
807,2023-08-11,CUST807,Female ,50.0,ELECTRONICS,4.192099842503548,45.66900969194583,197.65016075488603
808,2023-04-01,CUST808,male,33.0,beauty,3.626150774948886,508.8826103123003,2120.2568076307307
809,2023-09-25,CUST809,FEMALE,62.0,Beauty,2.1305119788116498,53.92804861832601,473.2136283405387
810,2023-11-30,CUST810,MALE,59.0,Electronics ,3.6841541846287655,23.98373489259799,108.29297626863914
811,,CUST811,male,61.0,BEAUTY,2.083684366455159,25.85863516326985,45.614632931534906
812,2023-11-12,CUST812,Male ,19.0,Electronics ,3.2572063325425535,23.693787672489456,70.86498505403398
813,2023-10-03,CUST813,Male ,52.0,Electronics,3.1046730117985755,50.27765905741488,144.83623359578655
814,2023-09-05,CUST814,FEMALE,59.0,Clothing ,0.9557207840070471,491.67193333824576,465.26197568159404
815,2023-08-27,CUST815,Female ,51.0,Clothing,3.1065887217417156,26.31956508553787,74.45946099118441
816,2023-08-12,CUST816,Male,47.0,Beauty,1.900797431758948,479.55981820389616,1094.3613015406177
817,2023-10-31,CUST817,Male,,beauty,4.102592495766112,53.398898040249556,210.77372529688222
818,2023-05-18,CUST818,MALE,30.0,Electronics,1.0439189505173616,492.90964732439915,546.2193114289807
819,2023-06-15,CUST819,FEMALE,35.0,Beauty,2.0416844822397384,48.24562362345077,103.91117475394991
820,2023-05-06,CUST820,Male,49.0,ELECTRONICS,4.135806732914042,47.947907037824486,200.07916826165024
